
     **********************************************************
                                 ¸÷²ã¸÷ËþµÄ¹æ¶¨Ë®Æ½Á¦
     **********************************************************

  ²ãºÅ   ËþºÅ        XÏò(KN)         YÏò(KN)
   46     1          1243.2          1233.8
   45     1           505.4           606.3
   44     1          1015.9          1200.4
   43     1           640.6           748.8
   42     1           541.1           613.4
   41     1           489.5           505.0
   40     1           475.4           430.9
   39     1           474.0           390.3
   38     1           465.9           376.1
   37     1           470.9           396.3
   36     1           454.4           403.2
   35     1           436.2           402.2
   34     1           513.3           479.9
   33     1           626.7           580.7
   32     1           581.6           524.3
   31     1           394.1           352.4
   30     1           361.3           323.8
   29     1           346.9           314.4
   28     1           329.9           303.7
   27     1           313.3           291.7
   26     1           300.1           279.7
   25     1           291.8           269.5
   24     1           287.0           262.1
   23     1           347.8           317.5
   22     1           417.1           387.9
   21     1           379.2           358.7
   20     1           262.3           245.7
   19     1           245.8           226.8
   18     1           237.4           218.8
   17     1           224.2           212.3
   16     1           208.5           207.9
   15     1           194.3           205.0
   14     1           184.8           201.8
   13     1           179.8           196.0
   12     1           217.5           230.6
   11     1           168.0           177.0
   10     1           147.5           162.3
    9     1           132.9           163.0
    8     1           125.8           175.9
    7     1           217.7           322.0
    6     1           242.5           346.0
    5     1           188.2           235.8
    4     1           587.9           587.9
    3     1             0.0             0.0
    2     1             0.0             0.0
    1     1             0.0             0.0

     **********************************************************
              ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø
     **********************************************************

  ²ãºÅ   ËþºÅ         ¿ò¼ÜÖù     ¶ÌÖ«Ç½       ÆÕÍ¨Ç½       Ð±³Å       ºÏ¼Æ
   46     1    X      5293.3        0.0       -645.1        0.0     4648.2
   45     1    X     12428.4        0.0        289.5        0.0    12717.9
   44     1    X     21082.2        0.0       3484.4        0.0    24566.6
   43     1    X     28893.4        0.0      10313.1        0.0    39206.5
   42     1    X     37317.0        0.0      18909.0        0.0    56226.0
   41     1    X     46092.9        0.0      29321.1        0.0    75414.0
   40     1    X     55261.0        0.0      41455.4        0.0    96716.4
   39     1    X     64786.9        0.0      55344.0        0.0   120131.0
   38     1    X     74745.7        0.0      70876.6        0.0   145622.4
   37     1    X     84511.6        0.0      88703.0        0.0   173214.6
   36     1    X     94091.0        0.0     108757.5        0.0   202848.5
   35     1    X    108142.5        0.0     126316.7        0.0   234459.2
   34     1    X    119836.8        0.0     161895.0        0.0   281731.8
   33     1    X    135230.3        0.0     220053.5        0.0   355283.8
   32     1    X    153028.9        0.0     241651.4        0.0   394680.3
   31     1    X    164147.4        0.0     271712.0        0.0   435859.4
   30     1    X    176436.8        0.0     302244.8        0.0   478681.6
   29     1    X    188657.5        0.0     334431.1        0.0   523088.6
   28     1    X    201004.4        0.0     368004.1        0.0   569008.6
   27     1    X    213387.7        0.0     402982.4        0.0   616370.1
   26     1    X    226051.0        0.0     439064.8        0.0   665115.8
   25     1    X    237734.4        0.0     477469.3        0.0   715203.8
   24     1    X    255255.2        0.0     511367.8        0.0   766623.0
   23     1    X    269760.9        0.0     570865.8        0.0   840626.8
   22     1    X    286643.7        0.0     663747.2        0.0   950390.9
   21     1    X    305038.3        0.0     701882.2        0.0  1006920.5
   20     1    X    316290.0        0.0     748372.6        0.0  1064662.5
   19     1    X    328626.5        0.0     794877.8        0.0  1123504.3
   18     1    X    340640.1        0.0     842764.1        0.0  1183404.3
   17     1    X    352577.3        0.0     891722.3        0.0  1244299.5
   16     1    X    364355.0        0.0     941758.5        0.0  1306113.5
   15     1    X    376073.7        0.0     992698.1        0.0  1368771.8
   14     1    X    387048.2        0.0    1045165.3        0.0  1432213.5
   13     1    X    401858.6        0.0    1094529.6        0.0  1496388.3
   12     1    X    417069.3        0.0    1171316.6        0.0  1588386.0
   11     1    X    425072.1        0.0    1233603.8        0.0  1658675.9
   10     1    X    434559.2        0.0    1295036.8        0.0  1729595.9
    9     1    X    443563.6        0.0    1357471.8        0.0  1801035.4
    8     1    X    451948.3        0.0    1421000.3        0.0  1872948.5
    7     1    X    463600.0        0.0    1554559.8        0.0  2018159.8
    6     1    X    473764.6        0.0    1617791.6        0.0  2091556.3
    5     1    X    484309.8        0.0    1681131.9        0.0  2165441.8
    4     1    X    518796.7        0.0    1856702.0        0.0  2375498.8
    3     1    X    493331.1        0.0    1650167.5        0.0  2143498.5
    2     1    X    499601.8        0.0    1629203.8        0.0  2128805.5
    1     1    X    499223.0        0.0    1619581.5        0.0  2118804.5

   46     1    Y      7218.2        0.0      -2589.5        0.0     4628.6
   45     1    Y     16848.1        0.0      -3700.1        0.0    13148.1
   44     1    Y     26923.9        0.0       -712.0        0.0    26211.9
   43     1    Y     36309.7        0.0       6223.0        0.0    42532.7
   42     1    Y     45899.5        0.0      15643.1        0.0    61542.6
   41     1    Y     55549.8        0.0      27237.4        0.0    82787.2
   40     1    Y     65276.4        0.0      40678.8        0.0   105955.2
   39     1    Y     75043.3        0.0      55832.5        0.0   130875.7
   38     1    Y     84898.4        0.0      72588.4        0.0   157486.8
   37     1    Y     94742.5        0.0      91138.9        0.0   185881.5
   36     1    Y    104045.1        0.0     112041.5        0.0   216086.7
   35     1    Y    117548.7        0.0     130552.6        0.0   248101.3
   34     1    Y    127856.7        0.0     169081.9        0.0   296938.5
   33     1    Y    140594.9        0.0     229891.2        0.0   370486.1
   32     1    Y    157242.4        0.0     252397.8        0.0   409640.2
   31     1    Y    166998.5        0.0     283386.7        0.0   450385.2
   30     1    Y    177956.6        0.0     314639.3        0.0   492595.9
   29     1    Y    188596.9        0.0     347631.5        0.0   536228.4
   28     1    Y    199251.7        0.0     381983.7        0.0   581235.4
   27     1    Y    209811.6        0.0     417752.0        0.0   627563.6
   26     1    Y    220504.4        0.0     454655.2        0.0   675159.6
   25     1    Y    230241.5        0.0     493733.3        0.0   723974.8
   24     1    Y    244824.0        0.0     529162.4        0.0   773986.4
   23     1    Y    256782.5        0.0     590753.4        0.0   847535.9
   22     1    Y    269630.9        0.0     684270.6        0.0   953901.5
   21     1    Y    286214.9        0.0     722438.5        0.0  1008653.4
   20     1    Y    295121.5        0.0     769391.9        0.0  1064513.4
   19     1    Y    305233.9        0.0     816127.3        0.0  1121361.3
   18     1    Y    314853.9        0.0     864301.7        0.0  1179155.6
   17     1    Y    324335.8        0.0     913525.8        0.0  1237861.5
   16     1    Y    333589.7        0.0     963859.9        0.0  1297449.6
   15     1    Y    342634.1        0.0    1015261.6        0.0  1357895.6
   14     1    Y    350838.6        0.0    1068336.8        0.0  1419175.4
   13     1    Y    362522.0        0.0    1118731.5        0.0  1481253.5
   12     1    Y    373473.3        0.0    1197807.0        0.0  1571280.3
   11     1    Y    380518.7        0.0    1259017.9        0.0  1639536.5
   10     1    Y    388193.4        0.0    1320306.8        0.0  1708500.1
    9     1    Y    395555.6        0.0    1382549.9        0.0  1778105.5
    8     1    Y    401951.6        0.0    1446425.0        0.0  1848376.6
    7     1    Y    409969.2        0.0    1581284.8        0.0  1991253.9
    6     1    Y    418206.1        0.0    1645867.4        0.0  2064073.5
    5     1    Y    427750.0        0.0    1709964.4        0.0  2137714.5
    4     1    Y    458037.0        0.0    1889282.9        0.0  2347320.0
    3     1    Y    434729.8        0.0    1641419.5        0.0  2076149.3
    2     1    Y    440736.1        0.0    1603600.4        0.0  2044336.5
    1     1    Y    440358.9        0.0    1589787.4        0.0  2030146.3

     **********************************************************
          ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø°Ù·Ö±È
     **********************************************************

  ²ãºÅ   ËþºÅ           ¿ò¼ÜÖù     ¶ÌÖ«Ç½
   46     1    X         113.9        0.0
   45     1    X          97.7        0.0
   44     1    X          85.8        0.0
   43     1    X          73.7        0.0
   42     1    X          66.4        0.0
   41     1    X          61.1        0.0
   40     1    X          57.1        0.0
   39     1    X          53.9        0.0
   38     1    X          51.3        0.0
   37     1    X          48.8        0.0
   36     1    X          46.4        0.0
   35     1    X          46.1        0.0
   34     1    X          42.5        0.0
   33     1    X          38.1        0.0
   32     1    X          38.8        0.0
   31     1    X          37.7        0.0
   30     1    X          36.9        0.0
   29     1    X          36.1        0.0
   28     1    X          35.3        0.0
   27     1    X          34.6        0.0
   26     1    X          34.0        0.0
   25     1    X          33.2        0.0
   24     1    X          33.3        0.0
   23     1    X          32.1        0.0
   22     1    X          30.2        0.0
   21     1    X          30.3        0.0
   20     1    X          29.7        0.0
   19     1    X          29.3        0.0
   18     1    X          28.8        0.0
   17     1    X          28.3        0.0
   16     1    X          27.9        0.0
   15     1    X          27.5        0.0
   14     1    X          27.0        0.0
   13     1    X          26.9        0.0
   12     1    X          26.3        0.0
   11     1    X          25.6        0.0
   10     1    X          25.1        0.0
    9     1    X          24.6        0.0
    8     1    X          24.1        0.0
    7     1    X          23.0        0.0
    6     1    X          22.7        0.0
    5     1    X          22.4        0.0
    4     1    X          21.8        0.0
    3     1    X          23.0        0.0
    2     1    X          23.5        0.0
    1     1    X          23.6        0.0

   46     1    Y         155.9        0.0
   45     1    Y         128.1        0.0
   44     1    Y         102.7        0.0
   43     1    Y          85.4        0.0
   42     1    Y          74.6        0.0
   41     1    Y          67.1        0.0
   40     1    Y          61.6        0.0
   39     1    Y          57.3        0.0
   38     1    Y          53.9        0.0
   37     1    Y          51.0        0.0
   36     1    Y          48.1        0.0
   35     1    Y          47.4        0.0
   34     1    Y          43.1        0.0
   33     1    Y          37.9        0.0
   32     1    Y          38.4        0.0
   31     1    Y          37.1        0.0
   30     1    Y          36.1        0.0
   29     1    Y          35.2        0.0
   28     1    Y          34.3        0.0
   27     1    Y          33.4        0.0
   26     1    Y          32.7        0.0
   25     1    Y          31.8        0.0
   24     1    Y          31.6        0.0
   23     1    Y          30.3        0.0
   22     1    Y          28.3        0.0
   21     1    Y          28.4        0.0
   20     1    Y          27.7        0.0
   19     1    Y          27.2        0.0
   18     1    Y          26.7        0.0
   17     1    Y          26.2        0.0
   16     1    Y          25.7        0.0
   15     1    Y          25.2        0.0
   14     1    Y          24.7        0.0
   13     1    Y          24.5        0.0
   12     1    Y          23.8        0.0
   11     1    Y          23.2        0.0
   10     1    Y          22.7        0.0
    9     1    Y          22.2        0.0
    8     1    Y          21.7        0.0
    7     1    Y          20.6        0.0
    6     1    Y          20.3        0.0
    5     1    Y          20.0        0.0
    4     1    Y          19.5        0.0
    3     1    Y          20.9        0.0
    2     1    Y          21.6        0.0
    1     1    Y          21.7        0.0

     **********************************************************
              ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø£¨ÖáÁ¦·½Ê½£©
     **********************************************************

  ²ãºÅ   ËþºÅ         ¿ò¼ÜÖù     ¶ÌÖ«Ç½       ÆÕÍ¨Ç½       Ð±³Å       ºÏ¼Æ
   46     1    X     11716.4        0.0      -7068.9        0.0     4647.5
   45     1    X     18843.9        0.0      -6128.5        0.0    12715.5
   44     1    X     29707.8        0.0      -5147.5        0.0    24560.3
   43     1    X     39250.0        0.0        -54.0        0.0    39196.0
   42     1    X     49448.9        0.0       6760.4        0.0    56209.3
   41     1    X     60040.8        0.0      15349.0        0.0    75389.9
   40     1    X     71066.3        0.0      25616.9        0.0    96683.2
   39     1    X     82488.5        0.0      37599.1        0.0   120087.6
   38     1    X     94379.6        0.0      51155.7        0.0   145535.3
   37     1    X    106135.9        0.0      66952.5        0.0   173088.4
   36     1    X    117727.7        0.0      84978.9        0.0   202706.6
   35     1    X    133830.0        0.0     100472.7        0.0   234302.7
   34     1    X    147614.4        0.0     132666.9        0.0   280281.3
   33     1    X    166015.6        0.0     190170.8        0.0   356186.4
   32     1    X    187315.3        0.0     208225.4        0.0   395540.8
   31     1    X    200652.3        0.0     236061.0        0.0   436713.3
   30     1    X    215147.7        0.0     264374.0        0.0   479521.8
   29     1    X    229576.3        0.0     294339.1        0.0   523915.4
   28     1    X    244130.8        0.0     325690.5        0.0   569821.4
   27     1    X    258719.8        0.0     358448.9        0.0   617168.8
   26     1    X    273585.3        0.0     392314.8        0.0   665900.1
   25     1    X    287461.7        0.0     428511.5        0.0   715973.1
   24     1    X    307173.9        0.0     460351.2        0.0   767525.1
   23     1    X    323846.9        0.0     515894.2        0.0   839741.1
   22     1    X    343488.0        0.0     609316.6        0.0   952804.6
   21     1    X    365014.5        0.0     644272.1        0.0  1009286.6
   20     1    X    378372.0        0.0     688657.0        0.0  1067029.0
   19     1    X    392771.3        0.0     733092.2        0.0  1125863.5
   18     1    X    406812.4        0.0     778945.2        0.0  1185757.5
   17     1    X    420738.0        0.0     825909.9        0.0  1246647.9
   16     1    X    434462.3        0.0     873995.6        0.0  1308457.9
   15     1    X    448081.2        0.0     923032.8        0.0  1371114.0
   14     1    X    460903.1        0.0     973654.1        0.0  1434557.1
   13     1    X    477503.2        0.0    1021557.4        0.0  1499060.6
   12     1    X    494430.6        0.0    1099427.1        0.0  1593857.8
   11     1    X    504533.7        0.0    1157458.1        0.0  1661991.8
   10     1    X    515547.3        0.0    1217377.4        0.0  1732924.8
    9     1    X    526006.0        0.0    1278371.0        0.0  1804377.0
    8     1    X    535763.6        0.0    1340548.6        0.0  1876312.3
    7     1    X    548709.3        0.0    1471001.9        0.0  2019711.3
    6     1    X    560386.5        0.0    1532716.1        0.0  2093102.6
    5     1    X    572181.8        0.0    1594886.1        0.0  2167068.0
    4     1    X    607905.9        0.0    1770554.5        0.0  2378460.5
    3     1    X    567772.7        0.0    1578312.4        0.0  2146085.0
    2     1    X    564839.5        0.0    1566307.4        0.0  2131147.0
    1     1    X    561045.9        0.0    1560090.1        0.0  2121136.0

   46     1    Y     13208.6        0.0      -8582.3        0.0     4626.3
   45     1    Y     22796.3        0.0      -9650.6        0.0    13145.7
   44     1    Y     34720.9        0.0      -8513.7        0.0    26207.2
   43     1    Y     45469.4        0.0      -2944.8        0.0    42524.6
   42     1    Y     56414.8        0.0       5115.1        0.0    61529.9
   41     1    Y     67396.3        0.0      15372.9        0.0    82769.2
   40     1    Y     78488.8        0.0      27442.0        0.0   105930.8
   39     1    Y     89629.7        0.0      41214.4        0.0   130844.1
   38     1    Y    100852.2        0.0      56595.5        0.0   157447.6
   37     1    Y    112107.6        0.0      73695.7        0.0   185803.3
   36     1    Y    122817.4        0.0      93180.5        0.0   215997.9
   35     1    Y    137734.7        0.0     110244.8        0.0   247979.5
   34     1    Y    149436.1        0.0     144311.8        0.0   293747.8
   33     1    Y    164254.8        0.0     205910.3        0.0   370165.0
   32     1    Y    183096.7        0.0     226188.6        0.0   409285.3
   31     1    Y    194310.3        0.0     255718.2        0.0   450028.5
   30     1    Y    206707.1        0.0     285524.8        0.0   492232.0
   29     1    Y    218778.0        0.0     317080.2        0.0   535858.1
   28     1    Y    230851.8        0.0     350006.5        0.0   580858.3
   27     1    Y    242818.9        0.0     384360.8        0.0   627179.8
   26     1    Y    254906.4        0.0     419862.9        0.0   674769.3
   25     1    Y    266022.3        0.0     457555.3        0.0   723577.6
   24     1    Y    281975.0        0.0     491966.7        0.0   773941.7
   23     1    Y    295258.7        0.0     541401.1        0.0   836659.8
   22     1    Y    309903.0        0.0     643498.3        0.0   953401.3
   21     1    Y    328419.9        0.0     679681.1        0.0  1008101.0
   20     1    Y    338627.4        0.0     725364.1        0.0  1063991.5
   19     1    Y    350000.6        0.0     770840.8        0.0  1120841.4
   18     1    Y    360851.9        0.0     817788.1        0.0  1178640.0
   17     1    Y    371531.8        0.0     865818.9        0.0  1237350.8
   16     1    Y    381949.6        0.0     914995.0        0.0  1296944.5
   15     1    Y    392120.8        0.0     965276.9        0.0  1357397.8
   14     1    Y    401412.3        0.0    1017272.8        0.0  1418685.0
   13     1    Y    414146.2        0.0    1066628.3        0.0  1480774.5
   12     1    Y    426073.4        0.0    1128320.8        0.0  1554394.3
   11     1    Y    434297.3        0.0    1204786.5        0.0  1639083.8
   10     1    Y    442874.5        0.0    1265190.6        0.0  1708065.1
    9     1    Y    451092.6        0.0    1326600.4        0.0  1777693.0
    8     1    Y    458288.2        0.0    1390527.3        0.0  1848815.4
    7     1    Y    467082.0        0.0    1521106.3        0.0  1988188.3
    6     1    Y    476211.4        0.0    1584805.0        0.0  2061016.4
    5     1    Y    486521.0        0.0    1648200.5        0.0  2134721.5
    4     1    Y    517600.0        0.0    1828115.5        0.0  2345715.5
    3     1    Y    414679.2        0.0    1659392.5        0.0  2074071.6
    2     1    Y    394256.3        0.0    1647511.6        0.0  2041767.9
    1     1    Y    381683.7        0.0    1645880.5        0.0  2027564.3

     **********************************************************
          ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø°Ù·Ö±È£¨ÖáÁ¦·½Ê½£©
     **********************************************************

  ²ãºÅ   ËþºÅ           ¿ò¼ÜÖù     ¶ÌÖ«Ç½
   46     1    X         252.1        0.0
   45     1    X         148.2        0.0
   44     1    X         121.0        0.0
   43     1    X         100.1        0.0
   42     1    X          88.0        0.0
   41     1    X          79.6        0.0
   40     1    X          73.5        0.0
   39     1    X          68.7        0.0
   38     1    X          64.8        0.0
   37     1    X          61.3        0.0
   36     1    X          58.1        0.0
   35     1    X          57.1        0.0
   34     1    X          52.7        0.0
   33     1    X          46.6        0.0
   32     1    X          47.4        0.0
   31     1    X          45.9        0.0
   30     1    X          44.9        0.0
   29     1    X          43.8        0.0
   28     1    X          42.8        0.0
   27     1    X          41.9        0.0
   26     1    X          41.1        0.0
   25     1    X          40.1        0.0
   24     1    X          40.0        0.0
   23     1    X          38.6        0.0
   22     1    X          36.1        0.0
   21     1    X          36.2        0.0
   20     1    X          35.5        0.0
   19     1    X          34.9        0.0
   18     1    X          34.3        0.0
   17     1    X          33.7        0.0
   16     1    X          33.2        0.0
   15     1    X          32.7        0.0
   14     1    X          32.1        0.0
   13     1    X          31.9        0.0
   12     1    X          31.0        0.0
   11     1    X          30.4        0.0
   10     1    X          29.8        0.0
    9     1    X          29.2        0.0
    8     1    X          28.6        0.0
    7     1    X          27.2        0.0
    6     1    X          26.8        0.0
    5     1    X          26.4        0.0
    4     1    X          25.6        0.0
    3     1    X          26.5        0.0
    2     1    X          26.5        0.0
    1     1    X          26.5        0.0

   46     1    Y         285.5        0.0
   45     1    Y         173.4        0.0
   44     1    Y         132.5        0.0
   43     1    Y         106.9        0.0
   42     1    Y          91.7        0.0
   41     1    Y          81.4        0.0
   40     1    Y          74.1        0.0
   39     1    Y          68.5        0.0
   38     1    Y          64.1        0.0
   37     1    Y          60.3        0.0
   36     1    Y          56.9        0.0
   35     1    Y          55.5        0.0
   34     1    Y          50.9        0.0
   33     1    Y          44.4        0.0
   32     1    Y          44.7        0.0
   31     1    Y          43.2        0.0
   30     1    Y          42.0        0.0
   29     1    Y          40.8        0.0
   28     1    Y          39.7        0.0
   27     1    Y          38.7        0.0
   26     1    Y          37.8        0.0
   25     1    Y          36.8        0.0
   24     1    Y          36.4        0.0
   23     1    Y          35.3        0.0
   22     1    Y          32.5        0.0
   21     1    Y          32.6        0.0
   20     1    Y          31.8        0.0
   19     1    Y          31.2        0.0
   18     1    Y          30.6        0.0
   17     1    Y          30.0        0.0
   16     1    Y          29.4        0.0
   15     1    Y          28.9        0.0
   14     1    Y          28.3        0.0
   13     1    Y          28.0        0.0
   12     1    Y          27.4        0.0
   11     1    Y          26.5        0.0
   10     1    Y          25.9        0.0
    9     1    Y          25.4        0.0
    8     1    Y          24.8        0.0
    7     1    Y          23.5        0.0
    6     1    Y          23.1        0.0
    5     1    Y          22.8        0.0
    4     1    Y          22.1        0.0
    3     1    Y          20.0        0.0
    2     1    Y          19.3        0.0
    1     1    Y          18.8        0.0

     **********************************************************
              ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø£¨¸Ä½øÖáÁ¦·½Ê½£©
     **********************************************************

  ²ãºÅ   ËþºÅ         ¿ò¼ÜÖù     ¶ÌÖ«Ç½       ÆÕÍ¨Ç½       Ð±³Å       ºÏ¼Æ
   46     1    X     11687.9        0.0      -7040.4        0.0     4647.5
   45     1    X     18832.9        0.0      -6117.4        0.0    12715.5
   44     1    X     29702.9        0.0      -5142.7        0.0    24560.3
   43     1    X     39256.8        0.0        -60.8        0.0    39196.0
   42     1    X     49468.8        0.0       6740.5        0.0    56209.3
   41     1    X     60074.1        0.0      15315.8        0.0    75389.9
   40     1    X     71112.3        0.0      25570.9        0.0    96683.2
   39     1    X     82545.0        0.0      37542.7        0.0   120087.6
   38     1    X     94446.6        0.0      51088.9        0.0   145535.4
   37     1    X    106205.9        0.0      66882.5        0.0   173088.4
   36     1    X    117796.4        0.0      84910.3        0.0   202706.7
   35     1    X    133892.6        0.0     100410.1        0.0   234302.7
   34     1    X    147678.1        0.0     129781.9        0.0   277459.9
   33     1    X    166031.9        0.0     190154.2        0.0   356186.1
   32     1    X    187368.4        0.0     208172.6        0.0   395540.9
   31     1    X    200727.5        0.0     235986.2        0.0   436713.8
   30     1    X    215245.1        0.0     264277.3        0.0   479522.4
   29     1    X    229695.5        0.0     294220.8        0.0   523916.3
   28     1    X    244271.7        0.0     325550.8        0.0   569822.4
   27     1    X    258882.3        0.0     358287.7        0.0   617170.1
   26     1    X    273769.3        0.0     392132.2        0.0   665901.5
   25     1    X    287667.8        0.0     428307.3        0.0   715975.1
   24     1    X    307397.7        0.0     460128.8        0.0   767526.4
   23     1    X    324099.0        0.0     510008.5        0.0   834107.6
   22     1    X    343701.7        0.0     609102.1        0.0   952803.8
   21     1    X    365257.8        0.0     644032.4        0.0  1009290.3
   20     1    X    378636.8        0.0     688396.4        0.0  1067033.3
   19     1    X    393055.0        0.0     732812.8        0.0  1125867.8
   18     1    X    407114.3        0.0     778648.0        0.0  1185762.3
   17     1    X    421058.2        0.0     825594.7        0.0  1246652.9
   16     1    X    434801.2        0.0     873662.1        0.0  1308463.3
   15     1    X    448438.3        0.0     922681.6        0.0  1371119.8
   14     1    X    461276.5        0.0     973286.8        0.0  1434563.3
   13     1    X    477890.9        0.0    1021175.5        0.0  1499066.4
   12     1    X    494840.0        0.0    1095552.8        0.0  1590392.8
   11     1    X    504993.1        0.0    1157012.4        0.0  1662005.5
   10     1    X    516028.6        0.0    1216907.1        0.0  1732935.8
    9     1    X    526507.0        0.0    1277882.0        0.0  1804389.0
    8     1    X    536282.9        0.0    1340042.6        0.0  1876325.5
    7     1    X    549272.6        0.0    1470443.8        0.0  2019716.3
    6     1    X    561007.9        0.0    1532111.6        0.0  2093119.5
    5     1    X    572809.5        0.0    1594279.0        0.0  2167088.5
    4     1    X    608558.2        0.0    1769910.6        0.0  2378468.8
    3     1    X    572312.3        0.0    1573757.9        0.0  2146070.3
    2     1    X    571776.3        0.0    1559368.1        0.0  2131144.5
    1     1    X    570078.3        0.0    1551069.0        0.0  2121147.3

   46     1    Y     13053.5        0.0      -8427.2        0.0     4626.3
   45     1    Y     22631.5        0.0      -9485.8        0.0    13145.7
   44     1    Y     34576.5        0.0      -8369.3        0.0    26207.2
   43     1    Y     45481.0        0.0      -2956.4        0.0    42524.6
   42     1    Y     56650.2        0.0       4879.7        0.0    61529.9
   41     1    Y     67822.6        0.0      14946.5        0.0    82769.1
   40     1    Y     79004.0        0.0      26926.7        0.0   105930.7
   39     1    Y     90194.6        0.0      40649.5        0.0   130844.1
   38     1    Y    101454.9        0.0      55992.8        0.0   157447.7
   37     1    Y    112730.1        0.0      73073.0        0.0   185803.1
   36     1    Y    123451.0        0.0      92546.7        0.0   215997.6
   35     1    Y    138382.2        0.0     109597.1        0.0   247979.3
   34     1    Y    150136.6        0.0     143025.7        0.0   293162.4
   33     1    Y    164991.9        0.0     205172.9        0.0   370164.8
   32     1    Y    183745.7        0.0     225538.8        0.0   409284.5
   31     1    Y    194967.8        0.0     255059.7        0.0   450027.5
   30     1    Y    207376.3        0.0     284854.4        0.0   492230.7
   29     1    Y    219456.5        0.0     316400.1        0.0   535856.6
   28     1    Y    231540.2        0.0     349316.3        0.0   580856.4
   27     1    Y    243517.3        0.0     383660.2        0.0   627177.5
   26     1    Y    255616.8        0.0     419150.1        0.0   674766.9
   25     1    Y    266742.3        0.0     456832.3        0.0   723574.6
   24     1    Y    282708.1        0.0     491231.0        0.0   773939.1
   23     1    Y    296031.5        0.0     534592.3        0.0   830623.9
   22     1    Y    310698.0        0.0     642703.0        0.0   953401.0
   21     1    Y    329234.3        0.0     678861.9        0.0  1008096.3
   20     1    Y    339452.9        0.0     724536.0        0.0  1063988.9
   19     1    Y    350838.3        0.0     770000.2        0.0  1120838.5
   18     1    Y    361700.5        0.0     816936.1        0.0  1178636.5
   17     1    Y    372391.3        0.0     864955.5        0.0  1237346.8
   16     1    Y    382820.7        0.0     914119.7        0.0  1296940.4
   15     1    Y    393001.8        0.0     964391.4        0.0  1357393.3
   14     1    Y    402302.6        0.0    1016377.7        0.0  1418680.3
   13     1    Y    415044.0        0.0    1065725.5        0.0  1480769.5
   12     1    Y    427004.5        0.0    1116013.1        0.0  1543017.6
   11     1    Y    435154.2        0.0    1203923.8        0.0  1639078.0
   10     1    Y    443743.9        0.0    1264318.0        0.0  1708061.9
    9     1    Y    451972.4        0.0    1325717.1        0.0  1777689.5
    8     1    Y    459180.5        0.0    1389631.5        0.0  1848812.0
    7     1    Y    467982.7        0.0    1520213.4        0.0  1988196.1
    6     1    Y    477113.8        0.0    1583898.5        0.0  2061012.3
    5     1    Y    487429.7        0.0    1647284.8        0.0  2134714.5
    4     1    Y    518527.9        0.0    1827195.8        0.0  2345723.5
    3     1    Y    444221.6        0.0    1629872.0        0.0  2074093.6
    2     1    Y    433347.7        0.0    1608425.5        0.0  2041773.3
    1     1    Y    426092.8        0.0    1601462.0        0.0  2027554.8

     **********************************************************
          ¹æ¶¨Ë®Æ½Á¦ÏÂ¿ò¼ÜÖù¡¢¶ÌÖ«Ç½µØÕðÇã¸²Á¦¾Ø°Ù·Ö±È£¨¸Ä½øÖáÁ¦·½Ê½£©
     **********************************************************

  ²ãºÅ   ËþºÅ           ¿ò¼ÜÖù     ¶ÌÖ«Ç½
   46     1    X         251.5        0.0
   45     1    X         148.1        0.0
   44     1    X         120.9        0.0
   43     1    X         100.2        0.0
   42     1    X          88.0        0.0
   41     1    X          79.7        0.0
   40     1    X          73.6        0.0
   39     1    X          68.7        0.0
   38     1    X          64.9        0.0
   37     1    X          61.4        0.0
   36     1    X          58.1        0.0
   35     1    X          57.1        0.0
   34     1    X          53.2        0.0
   33     1    X          46.6        0.0
   32     1    X          47.4        0.0
   31     1    X          46.0        0.0
   30     1    X          44.9        0.0
   29     1    X          43.8        0.0
   28     1    X          42.9        0.0
   27     1    X          41.9        0.0
   26     1    X          41.1        0.0
   25     1    X          40.2        0.0
   24     1    X          40.1        0.0
   23     1    X          38.9        0.0
   22     1    X          36.1        0.0
   21     1    X          36.2        0.0
   20     1    X          35.5        0.0
   19     1    X          34.9        0.0
   18     1    X          34.3        0.0
   17     1    X          33.8        0.0
   16     1    X          33.2        0.0
   15     1    X          32.7        0.0
   14     1    X          32.2        0.0
   13     1    X          31.9        0.0
   12     1    X          31.1        0.0
   11     1    X          30.4        0.0
   10     1    X          29.8        0.0
    9     1    X          29.2        0.0
    8     1    X          28.6        0.0
    7     1    X          27.2        0.0
    6     1    X          26.8        0.0
    5     1    X          26.4        0.0
    4     1    X          25.6        0.0
    3     1    X          26.7        0.0
    2     1    X          26.8        0.0
    1     1    X          26.9        0.0

   46     1    Y         282.2        0.0
   45     1    Y         172.2        0.0
